booking_id,package_id,user_id,booking_date,travel_date,lead_time_days,group_size,final_price_paid
BKG01437,PKG0018,USR0320,2024-05-12,2024-06-01,20,2,26980
BKG01438,PKG0020,USR0315,2025-06-16,2025-07-16,30,1,24030
BKG01439,PKG0014,USR0374,2025-05-19,2025-06-18,30,2,12830
BKG01440,PKG0005,USR0093,2024-08-26,2024-09-25,30,2,45660
BKG01441,PKG0028,USR0363,2024-07-17,2024-08-31,45,8,92380
BKG01442,PKG0048,USR0001,2025-04-21,2025-05-11,20,2,19240
BKG01443,PKG0008,USR0321,2024-07-31,2024-08-15,15,3,143220
BKG01444,PKG0055,USR0316,2025-02-27,2025-05-28,90,1,16970
BKG01445,PKG0002,USR0024,2025-07-27,2025-08-16,20,2,15780
BKG01446,PKG0002,USR0327,2024-07-25,2024-09-08,45,2,15770
BKG01447,PKG0038,USR0354,2024-03-10,2024-04-09,30,8,628930
BKG01448,PKG0031,USR0158,2025-07-17,2025-07-22,5,3,107710
BKG01449,PKG0014,USR0166,2024-04-26,2024-10-23,180,4,16940
BKG01450,PKG0032,USR0352,2025-02-09,2025-05-10,90,4,99770
BKG01451,PKG0057,USR0371,2024-01-30,2024-05-29,120,3,42000
BKG01452,PKG0030,USR0090,2024-12-12,2024-12-17,5,2,295540
BKG01453,PKG0034,USR0345,2025-04-30,2025-06-14,45,2,80210
BKG01454,PKG0030,USR0019,2025-05-08,2025-05-23,15,2,267280
BKG01455,PKG0018,USR0080,2025-07-03,2025-08-02,30,6,75750
BKG01456,PKG0023,USR0172,2025-02-27,2025-03-19,20,6,363640
BKG01457,PKG0028,USR0381,2025-06-17,2025-09-15,90,2,21700
BKG01458,PKG0019,USR0154,2024-11-19,2025-01-03,45,2,73960
BKG01459,PKG0028,USR0285,2024-08-01,2024-10-30,90,2,25070
BKG01460,PKG0055,USR0296,2024-12-28,2025-04-27,120,4,56030
BKG01461,PKG0010,USR0034,2024-10-14,2024-12-13,60,2,29900
BKG01462,PKG0038,USR0016,2025-01-19,2025-01-29,10,1,98550
BKG01463,PKG0054,USR0321,2024-06-18,2024-06-23,5,2,51000
BKG01464,PKG0016,USR0293,2024-07-10,2024-07-25,15,4,137130
BKG01465,PKG0041,USR0305,2024-11-11,2024-11-21,10,8,87110
BKG01466,PKG0042,USR0362,2024-02-02,2024-05-02,90,5,236410
BKG01467,PKG0015,USR0140,2025-05-23,2025-06-07,15,2,14400
BKG01468,PKG0059,USR0122,2024-11-05,2024-11-20,15,5,157160
BKG01469,PKG0022,USR0111,2024-06-28,2024-08-27,60,8,50320
BKG01470,PKG0034,USR0058,2024-02-08,2024-05-08,90,2,95400
BKG01471,PKG0033,USR0399,2024-04-04,2024-04-24,20,5,148810
BKG01472,PKG0014,USR0228,2025-05-09,2025-05-29,20,2,13870
BKG01473,PKG0056,USR0257,2024-12-14,2025-01-03,20,4,163810
BKG01474,PKG0043,USR0248,2025-06-20,2025-06-30,10,4,107370
BKG01475,PKG0008,USR0159,2024-05-26,2024-09-23,120,3,98410
BKG01476,PKG0058,USR0394,2025-06-12,2025-08-11,60,4,92770
BKG01477,PKG0028,USR0347,2024-07-29,2024-11-26,120,2,24590
BKG01478,PKG0010,USR0371,2025-01-31,2025-02-20,20,2,28330
BKG01479,PKG0015,USR0366,2024-04-28,2024-05-18,20,5,40400
BKG01480,PKG0003,USR0003,2024-02-15,2024-05-15,90,2,268540
BKG01481,PKG0033,USR0352,2024-03-30,2024-06-28,90,2,43100
BKG01482,PKG0050,USR0171,2024-02-17,2024-03-08,20,2,12260
BKG01483,PKG0031,USR0053,2024-11-15,2024-11-20,5,2,94950
BKG01484,PKG0014,USR0012,2024-11-15,2024-12-05,20,8,47280
BKG01485,PKG0002,USR0328,2024-11-24,2025-03-24,120,3,21140
BKG01486,PKG0031,USR0103,2024-10-10,2024-11-24,45,6,196030
BKG01487,PKG0059,USR0273,2025-03-27,2025-04-16,20,2,55270
BKG01488,PKG0037,USR0344,2024-06-01,2024-06-21,20,1,36130
BKG01489,PKG0008,USR0081,2024-01-16,2024-01-26,10,2,112500
BKG01490,PKG0054,USR0319,2024-04-14,2024-04-29,15,2,50300
BKG01491,PKG0007,USR0106,2025-07-16,2025-08-05,20,1,7950
BKG01492,PKG0036,USR0164,2024-10-17,2024-11-06,20,2,14040
BKG01493,PKG0035,USR0294,2024-03-13,2024-04-27,45,3,17640
BKG01494,PKG0037,USR0160,2024-12-12,2025-01-26,45,4,172990
BKG01495,PKG0027,USR0277,2024-05-13,2024-05-28,15,1,12430
BKG01496,PKG0023,USR0015,2024-02-21,2024-03-02,10,1,80900
BKG01497,PKG0037,USR0055,2024-03-29,2024-05-13,45,3,133160
BKG01498,PKG0053,USR0219,2025-09-02,2025-09-12,10,1,33060
BKG01499,PKG0059,USR0304,2025-04-01,2025-05-01,30,2,57090
BKG01500,PKG0052,USR0316,2024-12-06,2025-03-06,90,3,26260
BKG01501,PKG0034,USR0102,2025-06-30,2025-12-27,180,2,86580
BKG01502,PKG0006,USR0041,2025-04-21,2025-08-19,120,2,15290
BKG01503,PKG0034,USR0291,2025-04-24,2025-05-14,20,4,171460
BKG01504,PKG0020,USR0050,2025-04-21,2025-05-06,15,8,258180
BKG01505,PKG0036,USR0241,2024-08-17,2024-09-16,30,2,12510
BKG01506,PKG0029,USR0074,2025-09-23,2025-09-28,5,10,265310
BKG01507,PKG0006,USR0133,2025-02-05,2025-03-07,30,5,48580
BKG01508,PKG0050,USR0094,2024-12-04,2025-03-04,90,8,41680
BKG01509,PKG0049,USR0167,2024-01-31,2024-03-16,45,10,248630
BKG01510,PKG0014,USR0034,2024-12-25,2025-02-08,45,1,6100
BKG01511,PKG0015,USR0246,2024-06-23,2024-07-08,15,4,33620
BKG01512,PKG0050,USR0145,2025-09-10,2025-12-09,90,1,7110
BKG01513,PKG0004,USR0295,2024-04-15,2024-04-30,15,10,104060
BKG01514,PKG0005,USR0208,2024-04-19,2024-04-21,2,3,89340
BKG01515,PKG0042,USR0167,2024-03-13,2024-09-09,180,2,83170
BKG01516,PKG0045,USR0155,2025-02-14,2025-02-19,5,3,118200
BKG01517,PKG0025,USR0303,2025-09-27,2025-10-07,10,4,47430
BKG01518,PKG0006,USR0125,2025-05-08,2025-05-23,15,6,78380
BKG01519,PKG0031,USR0197,2024-08-01,2024-08-21,20,2,60170
BKG01520,PKG0041,USR0356,2025-03-21,2025-05-20,60,2,20150
BKG01521,PKG0049,USR0291,2025-07-11,2025-07-26,15,4,146420
BKG01522,PKG0020,USR0356,2024-03-20,2024-05-04,45,8,207630
BKG01523,PKG0040,USR0379,2025-08-10,2025-08-15,5,2,60020
BKG01524,PKG0052,USR0250,2025-09-02,2025-09-17,15,8,88220
BKG01525,PKG0036,USR0238,2024-04-09,2024-04-14,5,10,83680
BKG01526,PKG0019,USR0228,2025-02-19,2025-03-21,30,2,57560
BKG01527,PKG0031,USR0036,2025-09-02,2025-11-01,60,2,69470
BKG01528,PKG0020,USR0395,2024-12-01,2025-01-30,60,4,108610
BKG01529,PKG0045,USR0254,2024-03-03,2024-03-08,5,4,155040
BKG01530,PKG0016,USR0047,2024-05-22,2024-11-18,180,5,166890
BKG01531,PKG0005,USR0298,2024-01-01,2024-01-21,20,4,97980
BKG01532,PKG0031,USR0388,2024-06-01,2024-06-21,20,2,65490
BKG01533,PKG0042,USR0232,2025-02-03,2025-02-05,2,6,355550
BKG01534,PKG0023,USR0316,2024-07-19,2024-09-02,45,1,71130
BKG01535,PKG0023,USR0106,2024-11-20,2024-11-25,5,6,644100
BKG01536,PKG0008,USR0154,2024-11-07,2024-12-22,45,4,165680
BKG01537,PKG0016,USR0223,2024-12-18,2024-12-23,5,2,95590
BKG01538,PKG0056,USR0046,2025-09-18,2025-10-18,30,2,65570
BKG01539,PKG0005,USR0262,2024-05-10,2024-05-12,2,8,273890
BKG01540,PKG0045,USR0151,2025-07-16,2025-07-26,10,4,144770
BKG01541,PKG0053,USR0028,2025-07-27,2025-08-26,30,6,142950
BKG01542,PKG0031,USR0184,2024-10-15,2024-11-29,45,2,68280
BKG01543,PKG0013,USR0016,2025-08-27,2025-08-29,2,3,91940
BKG01544,PKG0009,USR0202,2025-01-26,2025-04-26,90,2,27960
BKG01545,PKG0018,USR0208,2025-07-12,2025-07-22,10,2,30970
BKG01546,PKG0037,USR0109,2025-05-01,2025-05-03,2,5,252500
BKG01547,PKG0024,USR0072,2025-01-28,2025-02-27,30,2,32690
BKG01548,PKG0018,USR0185,2024-06-06,2024-06-11,5,3,57200
BKG01549,PKG0059,USR0148,2024-05-08,2024-05-28,20,2,53780
BKG01550,PKG0044,USR0069,2024-01-17,2024-01-19,2,2,173350
BKG01551,PKG0018,USR0074,2025-05-13,2025-06-12,30,2,26820
BKG01552,PKG0010,USR0337,2024-05-19,2024-05-29,10,2,39310
BKG01553,PKG0028,USR0044,2025-03-01,2025-04-15,45,3,48130
BKG01554,PKG0017,USR0234,2025-09-10,2025-09-20,10,2,57480
BKG01555,PKG0024,USR0218,2025-04-10,2025-04-20,10,5,132660
BKG01556,PKG0001,USR0261,2025-04-05,2025-04-10,5,1,74990
BKG01557,PKG0030,USR0197,2024-07-09,2024-08-08,30,2,198880
BKG01558,PKG0002,USR0218,2025-08-14,2025-09-28,45,5,42000
BKG01559,PKG0019,USR0256,2024-08-30,2024-09-29,30,1,29500
BKG01560,PKG0020,USR0365,2025-02-24,2025-03-26,30,2,51740
BKG01561,PKG0017,USR0280,2024-02-04,2024-03-20,45,2,43220
BKG01562,PKG0034,USR0020,2025-01-12,2025-02-01,20,6,255340
BKG01563,PKG0051,USR0058,2024-03-22,2024-05-06,45,3,57770
BKG01564,PKG0008,USR0073,2025-06-23,2025-06-28,5,2,102990
BKG01565,PKG0043,USR0385,2025-04-21,2025-10-18,180,2,48880
BKG01566,PKG0002,USR0265,2025-09-16,2025-10-01,15,1,10860
BKG01567,PKG0030,USR0046,2024-03-20,2024-07-18,120,2,161810
BKG01568,PKG0051,USR0351,2025-08-16,2025-09-15,30,5,69770
BKG01569,PKG0058,USR0160,2024-12-17,2024-12-22,5,6,203140
BKG01570,PKG0020,USR0274,2025-04-25,2025-05-05,10,2,64980
BKG01571,PKG0049,USR0233,2025-04-25,2025-05-25,30,6,213190
BKG01572,PKG0042,USR0294,2025-03-07,2025-03-12,5,6,373590
BKG01573,PKG0047,USR0181,2024-10-28,2024-10-30,2,2,70850
BKG01574,PKG0044,USR0149,2025-09-03,2025-11-02,60,1,69740
BKG01575,PKG0043,USR0384,2025-07-31,2025-08-02,2,2,83640
BKG01576,PKG0018,USR0134,2025-04-29,2025-06-13,45,4,53220
BKG01577,PKG0052,USR0297,2024-02-22,2024-03-08,15,6,72720
BKG01578,PKG0052,USR0337,2025-10-01,2025-10-06,5,3,44910
BKG01579,PKG0029,USR0014,2024-03-25,2024-05-24,60,5,116850
BKG01580,PKG0015,USR0065,2024-10-11,2024-11-25,45,2,16910
BKG01581,PKG0008,USR0130,2024-10-14,2025-02-11,120,2,68270
BKG01582,PKG0022,USR0141,2024-01-15,2024-03-15,60,4,26440
BKG01583,PKG0020,USR0380,2024-06-27,2024-07-17,20,2,50410
BKG01584,PKG0052,USR0303,2025-04-02,2025-04-22,20,2,26230
BKG01585,PKG0060,USR0190,2024-09-24,2024-10-04,10,2,13200
BKG01586,PKG0031,USR0359,2024-07-04,2024-07-24,20,4,115190
BKG01587,PKG0060,USR0271,2024-12-17,2025-01-06,20,1,7460
BKG01588,PKG0038,USR0044,2025-09-01,2025-12-30,120,1,79800
BKG01589,PKG0003,USR0079,2025-02-26,2025-03-28,30,3,340340
BKG01590,PKG0025,USR0395,2025-03-26,2025-06-24,90,3,26740
BKG01591,PKG0041,USR0372,2024-08-03,2025-01-30,180,8,62980
BKG01592,PKG0020,USR0296,2024-12-19,2025-01-03,15,2,66670
BKG01593,PKG0042,USR0028,2024-04-28,2024-08-26,120,4,160340
BKG01594,PKG0050,USR0027,2025-02-12,2025-02-22,10,3,21840
BKG01595,PKG0025,USR0244,2025-06-29,2025-08-28,60,8,63870
BKG01596,PKG0023,USR0120,2025-02-03,2025-02-23,20,5,322700
BKG01597,PKG0007,USR0243,2025-06-27,2025-07-07,10,2,19950
BKG01598,PKG0059,USR0223,2025-04-04,2025-04-14,10,10,307810
BKG01599,PKG0024,USR0196,2025-06-26,2025-07-06,10,8,150010
BKG01600,PKG0060,USR0350,2024-04-09,2024-05-09,30,2,12060
BKG01601,PKG0003,USR0273,2025-03-18,2025-04-07,20,2,282310
BKG01602,PKG0044,USR0313,2024-10-06,2025-04-04,180,5,281320
BKG01603,PKG0007,USR0172,2024-04-10,2024-04-25,15,2,22700
BKG01604,PKG0022,USR0131,2025-02-04,2025-05-05,90,3,25090
BKG01605,PKG0016,USR0237,2024-09-04,2024-10-19,45,2,73930
BKG01606,PKG0036,USR0376,2024-07-18,2024-07-28,10,2,14290
BKG01607,PKG0039,USR0267,2024-07-03,2024-08-02,30,5,79550
BKG01608,PKG0054,USR0161,2024-01-09,2024-02-23,45,5,94120
BKG01609,PKG0032,USR0035,2024-04-10,2024-04-30,20,4,115110
BKG01610,PKG0028,USR0269,2025-04-01,2025-05-01,30,4,61790
BKG01611,PKG0008,USR0180,2024-10-17,2024-10-27,10,1,46990
BKG01612,PKG0031,USR0129,2024-01-25,2024-01-27,2,4,183860
BKG01613,PKG0048,USR0318,2025-08-31,2025-09-02,2,4,45570
BKG01614,PKG0052,USR0337,2024-08-10,2024-10-09,60,4,31800
BKG01615,PKG0008,USR0307,2024-05-02,2024-08-30,120,2,63200
BKG01616,PKG0041,USR0045,2024-05-13,2024-06-02,20,2,17450
BKG01617,PKG0059,USR0193,2025-08-02,2025-09-16,45,5,110140
BKG01618,PKG0005,USR0095,2024-07-07,2024-11-04,120,5,108580
BKG01619,PKG0036,USR0130,2024-03-18,2024-07-16,120,4,19420
BKG01620,PKG0012,USR0328,2024-10-10,2024-10-15,5,2,126210
BKG01621,PKG0057,USR0394,2024-11-27,2024-12-12,15,6,113830
BKG01622,PKG0006,USR0132,2024-03-16,2024-05-15,60,3,36510
BKG01623,PKG0002,USR0142,2025-01-26,2025-02-25,30,6,42360
BKG01624,PKG0028,USR0199,2024-03-02,2024-08-29,180,2,22180
BKG01625,PKG0053,USR0133,2024-09-28,2024-10-28,30,3,102470
BKG01626,PKG0055,USR0092,2025-05-18,2025-09-15,120,6,73490
BKG01627,PKG0048,USR0103,2024-07-01,2024-08-30,60,3,20260
BKG01628,PKG0038,USR0331,2024-05-27,2024-07-11,45,2,144350
BKG01629,PKG0012,USR0277,2024-08-11,2024-08-31,20,4,193390
BKG01630,PKG0017,USR0315,2025-03-28,2025-06-26,90,4,78030
BKG01631,PKG0059,USR0367,2024-02-05,2024-02-15,10,3,85720
BKG01632,PKG0017,USR0038,2024-09-13,2024-10-28,45,2,46000
BKG01633,PKG0031,USR0398,2025-05-24,2025-09-21,120,4,113750
BKG01634,PKG0015,USR0077,2024-01-01,2024-01-21,20,4,33460
BKG01635,PKG0014,USR0020,2024-09-29,2024-10-29,30,1,6510
BKG01636,PKG0030,USR0078,2025-02-04,2025-03-21,45,2,193060
BKG01637,PKG0019,USR0295,2025-05-17,2025-07-16,60,4,106760
BKG01638,PKG0035,USR0245,2024-03-12,2024-04-01,20,2,11640
BKG01639,PKG0041,USR0277,2025-01-28,2025-02-02,5,2,26000
BKG01640,PKG0002,USR0353,2025-05-08,2025-05-13,5,2,23420
BKG01641,PKG0037,USR0063,2025-01-02,2025-01-22,20,2,86710
BKG01642,PKG0045,USR0171,2025-02-14,2025-05-15,90,8,262680
BKG01643,PKG0016,USR0029,2024-04-02,2024-07-31,120,3,78310
BKG01644,PKG0033,USR0188,2024-12-14,2024-12-29,15,1,35330
BKG01645,PKG0052,USR0042,2024-10-23,2024-11-12,20,5,53290
BKG01646,PKG0003,USR0332,2025-07-21,2025-08-05,15,4,563090
BKG01647,PKG0051,USR0021,2024-07-14,2024-08-28,45,2,33160
BKG01648,PKG0025,USR0154,2024-04-19,2024-05-04,15,2,30040
BKG01649,PKG0030,USR0323,2025-05-13,2025-05-23,10,2,231990
BKG01650,PKG0043,USR0044,2025-03-24,2025-05-23,60,2,61930
BKG01651,PKG0022,USR0377,2024-02-06,2024-04-06,60,3,27160
BKG01652,PKG0031,USR0099,2025-08-30,2025-09-29,30,2,67860
BKG01653,PKG0034,USR0123,2024-03-05,2024-03-07,2,5,240170
BKG01654,PKG0056,USR0277,2025-05-26,2025-06-15,20,4,134080
BKG01655,PKG0041,USR0274,2025-04-05,2025-08-03,120,5,38820
BKG01656,PKG0002,USR0009,2024-02-27,2024-04-12,45,6,57860
BKG01657,PKG0043,USR0173,2024-02-13,2024-03-04,20,2,50510
BKG01658,PKG0060,USR0208,2025-06-19,2025-09-17,90,2,9340
BKG01659,PKG0054,USR0235,2025-07-03,2025-12-30,180,2,39030
BKG01660,PKG0004,USR0077,2024-08-26,2024-09-15,20,4,32660
BKG01661,PKG0022,USR0037,2024-05-24,2024-05-26,2,4,46080
BKG01662,PKG0057,USR0251,2025-04-27,2025-05-27,30,1,16190
BKG01663,PKG0023,USR0317,2024-05-13,2024-06-27,45,3,185560
BKG01664,PKG0050,USR0008,2024-02-21,2024-03-02,10,4,25690
BKG01665,PKG0039,USR0158,2024-04-09,2024-04-29,20,2,40040
BKG01666,PKG0041,USR0234,2025-08-28,2025-08-30,2,3,29360
BKG01667,PKG0033,USR0033,2024-04-18,2024-07-17,90,6,113410
BKG01668,PKG0047,USR0059,2025-09-22,2025-11-21,60,6,152230
BKG01669,PKG0051,USR0113,2024-07-26,2024-09-09,45,6,80300
BKG01670,PKG0031,USR0219,2025-02-15,2025-04-01,45,2,73300
BKG01671,PKG0038,USR0167,2025-08-12,2025-09-26,45,4,261960
BKG01672,PKG0016,USR0280,2024-08-06,2024-09-05,30,4,130100
BKG01673,PKG0031,USR0392,2024-06-26,2024-07-11,15,2,69170
BKG01674,PKG0010,USR0172,2024-10-07,2024-10-12,5,4,79680
BKG01675,PKG0043,USR0073,2024-06-21,2024-07-06,15,2,60230
BKG01676,PKG0001,USR0357,2024-06-17,2024-08-01,45,2,96210
BKG01677,PKG0036,USR0225,2025-08-18,2025-10-17,60,5,25310
BKG01678,PKG0041,USR0021,2025-09-19,2025-09-29,10,2,20050
BKG01679,PKG0051,USR0193,2024-01-17,2024-03-02,45,2,29250
BKG01680,PKG0052,USR0250,2024-01-08,2024-03-08,60,10,87720
BKG01681,PKG0049,USR0092,2025-08-30,2025-12-28,120,4,111200
BKG01682,PKG0019,USR0146,2025-05-02,2025-06-01,30,2,64780
BKG01683,PKG0041,USR0355,2024-05-26,2024-06-15,20,8,68140
BKG01684,PKG0019,USR0328,2025-04-06,2025-04-11,5,4,194050
BKG01685,PKG0023,USR0211,2024-06-27,2024-10-25,120,8,399870
BKG01686,PKG0020,USR0313,2025-09-02,2025-09-12,10,2,58530
BKG01687,PKG0023,USR0093,2025-09-18,2025-10-18,30,1,71550
BKG01688,PKG0020,USR0046,2024-11-04,2024-12-19,45,2,64440
BKG01689,PKG0015,USR0179,2025-07-25,2025-09-08,45,1,6920
BKG01690,PKG0038,USR0121,2025-06-26,2025-12-23,180,6,411310
BKG01691,PKG0020,USR0049,2025-07-06,2025-07-26,20,2,49410
BKG01692,PKG0014,USR0260,2024-08-01,2024-09-15,45,2,11690
BKG01693,PKG0001,USR0142,2024-04-25,2024-10-22,180,1,39440
BKG01694,PKG0005,USR0077,2025-04-30,2025-06-14,45,2,50800
BKG01695,PKG0010,USR0255,2024-02-14,2024-08-12,180,5,61160
BKG01696,PKG0009,USR0028,2024-10-18,2024-11-17,30,5,68620
BKG01697,PKG0039,USR0108,2024-12-08,2024-12-28,20,2,41410
BKG01698,PKG0056,USR0316,2025-04-09,2025-05-24,45,4,182200
BKG01699,PKG0005,USR0023,2024-02-23,2024-03-24,30,6,118590
BKG01700,PKG0024,USR0276,2024-01-30,2024-02-29,30,2,36490
BKG01701,PKG0014,USR0249,2024-03-13,2024-04-27,45,8,53610
BKG01702,PKG0059,USR0121,2025-08-29,2025-09-28,30,4,77540
BKG01703,PKG0049,USR0297,2024-07-22,2024-07-24,2,4,157900
BKG01704,PKG0036,USR0383,2024-11-29,2024-12-19,20,2,13960
BKG01705,PKG0026,USR0118,2024-11-29,2024-12-19,20,3,102000
BKG01706,PKG0028,USR0117,2025-02-26,2025-05-27,90,1,14730
BKG01707,PKG0010,USR0103,2024-08-13,2024-10-12,60,2,28510
BKG01708,PKG0038,USR0038,2025-05-11,2025-07-10,60,6,375620
BKG01709,PKG0037,USR0028,2024-05-28,2024-06-02,5,3,138450
BKG01710,PKG0011,USR0111,2025-04-10,2025-05-25,45,2,100450
BKG01711,PKG0044,USR0092,2024-05-19,2024-07-18,60,6,279190
BKG01712,PKG0012,USR0235,2025-01-02,2025-02-01,30,2,99750
BKG01713,PKG0037,USR0139,2024-05-10,2024-05-20,10,2,104470
BKG01714,PKG0006,USR0017,2024-03-02,2024-03-07,5,2,29500
BKG01715,PKG0001,USR0144,2025-04-21,2025-10-18,180,2,84700
BKG01716,PKG0043,USR0235,2024-12-17,2025-01-16,30,3,90860
BKG01717,PKG0056,USR0113,2025-09-10,2025-09-15,5,2,97610
BKG01718,PKG0036,USR0081,2025-09-18,2025-10-08,20,2,13330
BKG01719,PKG0045,USR0088,2025-07-20,2025-09-03,45,4,108840
BKG01720,PKG0017,USR0118,2025-06-18,2025-08-17,60,2,40530
BKG01721,PKG0031,USR0251,2024-08-09,2024-08-24,15,2,78260
BKG01722,PKG0012,USR0303,2025-04-18,2025-04-28,10,4,245310
BKG01723,PKG0048,USR0143,2025-03-14,2025-03-29,15,8,60130
BKG01724,PKG0005,USR0377,2024-09-10,2024-09-12,2,4,103850
BKG01725,PKG0001,USR0168,2024-08-15,2024-09-29,45,2,93670
BKG01726,PKG0028,USR0303,2025-08-10,2025-10-09,60,2,22220
BKG01727,PKG0032,USR0003,2024-02-15,2024-03-31,45,2,48520
BKG01728,PKG0060,USR0021,2025-05-31,2025-11-27,180,3,17560
BKG01729,PKG0025,USR0018,2025-02-07,2025-03-09,30,2,22000
BKG01730,PKG0044,USR0246,2024-04-10,2024-04-25,15,4,318780
BKG01731,PKG0054,USR0232,2024-03-26,2024-03-31,5,3,78510
BKG01732,PKG0010,USR0286,2025-02-20,2025-03-12,20,6,77200
BKG01733,PKG0023,USR0112,2024-10-29,2024-12-13,45,4,295750
BKG01734,PKG0013,USR0123,2024-04-02,2024-04-04,2,10,339170
BKG01735,PKG0029,USR0009,2024-11-08,2024-11-23,15,4,117120
BKG01736,PKG0009,USR0083,2025-08-07,2025-09-21,45,3,39680
BKG01737,PKG0024,USR0383,2025-04-10,2025-05-25,45,3,62250
BKG01738,PKG0053,USR0238,2025-02-19,2025-02-21,2,2,76670
BKG01739,PKG0060,USR0095,2025-01-14,2025-02-03,20,4,20790
BKG01740,PKG0049,USR0321,2024-01-02,2024-01-17,15,4,178910
BKG01741,PKG0036,USR0322,2024-12-06,2024-12-16,10,2,17210
BKG01742,PKG0024,USR0272,2025-03-12,2025-04-26,45,4,90200
BKG01743,PKG0030,USR0386,2025-09-19,2025-10-09,20,2,186650
BKG01744,PKG0046,USR0278,2024-07-31,2024-11-28,120,2,55110
BKG01745,PKG0050,USR0351,2024-12-09,2024-12-24,15,2,15370
BKG01746,PKG0004,USR0377,2025-06-11,2025-06-21,10,2,18890
BKG01747,PKG0033,USR0346,2024-02-22,2024-03-08,15,2,52990
BKG01748,PKG0039,USR0057,2025-04-21,2025-04-23,2,10,222870
BKG01749,PKG0006,USR0317,2025-01-10,2025-02-09,30,2,19820
BKG01750,PKG0009,USR0090,2024-03-09,2024-06-07,90,6,58630
BKG01751,PKG0003,USR0288,2024-07-28,2024-09-11,45,4,475840
BKG01752,PKG0004,USR0071,2024-09-01,2024-09-11,10,1,10930
BKG01753,PKG0054,USR0277,2025-05-04,2025-05-24,20,2,48320
BKG01754,PKG0058,USR0378,2025-08-17,2025-11-15,90,4,111130
BKG01755,PKG0032,USR0360,2024-08-18,2024-09-17,30,3,65910
BKG01756,PKG0009,USR0165,2024-09-30,2024-10-05,5,2,32500
BKG01757,PKG0057,USR0258,2024-10-10,2024-10-30,20,2,27500
BKG01758,PKG0015,USR0028,2024-12-19,2024-12-21,2,3,29370
BKG01759,PKG0046,USR0232,2025-06-23,2025-07-03,10,4,131370
BKG01760,PKG0035,USR0063,2025-06-28,2025-07-13,15,2,11430
BKG01761,PKG0003,USR0348,2024-10-26,2024-10-31,5,2,290990
BKG01762,PKG0008,USR0232,2024-03-08,2024-07-06,120,2,59560
BKG01763,PKG0057,USR0097,2025-04-13,2025-06-12,60,5,58560
BKG01764,PKG0047,USR0045,2024-07-02,2024-08-01,30,2,48260
BKG01765,PKG0059,USR0148,2024-03-19,2024-04-08,20,3,80000
BKG01766,PKG0006,USR0056,2024-04-24,2024-05-24,30,5,62080
BKG01767,PKG0020,USR0357,2024-06-03,2024-06-18,15,2,69220
BKG01768,PKG0004,USR0105,2024-01-24,2024-02-23,30,5,37900
BKG01769,PKG0041,USR0151,2025-07-08,2025-07-28,20,3,26700
BKG01770,PKG0001,USR0068,2025-03-06,2025-07-04,120,3,127860
BKG01771,PKG0028,USR0228,2024-01-22,2024-04-21,90,2,28170
BKG01772,PKG0019,USR0150,2024-01-23,2024-07-21,180,2,58660
BKG01773,PKG0037,USR0119,2025-06-16,2025-07-06,20,10,338990
BKG01774,PKG0044,USR0331,2025-08-15,2025-10-14,60,6,263540
BKG01775,PKG0028,USR0176,2024-11-30,2024-12-02,2,10,175880
BKG01776,PKG0022,USR0249,2025-06-26,2025-06-28,2,2,20750
BKG01777,PKG0013,USR0281,2024-11-07,2024-12-07,30,10,264960
BKG01778,PKG0043,USR0291,2024-11-09,2024-11-14,5,2,92050
BKG01779,PKG0043,USR0088,2024-08-20,2024-10-19,60,2,52630
BKG01780,PKG0025,USR0248,2024-10-22,2024-12-21,60,3,33890
BKG01781,PKG0035,USR0395,2024-05-31,2024-06-20,20,2,8970
BKG01782,PKG0032,USR0181,2024-06-19,2024-07-04,15,1,27340
BKG01783,PKG0013,USR0317,2025-07-02,2025-07-07,5,1,29990
BKG01784,PKG0016,USR0147,2024-06-28,2024-07-03,5,5,200140
BKG01785,PKG0015,USR0363,2024-06-06,2024-06-21,15,10,77620
BKG01786,PKG0039,USR0083,2024-02-12,2024-06-11,120,2,28930
BKG01787,PKG0023,USR0163,2025-03-27,2025-06-25,90,10,574390
BKG01788,PKG0039,USR0134,2024-07-29,2024-07-31,2,3,61390
BKG01789,PKG0019,USR0288,2024-11-20,2024-12-20,30,5,149020
BKG01790,PKG0020,USR0177,2025-04-04,2025-10-01,180,5,109670
BKG01791,PKG0020,USR0277,2025-06-30,2025-07-15,15,2,59990
BKG01792,PKG0038,USR0155,2024-01-26,2024-04-25,90,2,161520
BKG01793,PKG0056,USR0208,2024-05-28,2024-06-02,5,2,93650
BKG01794,PKG0007,USR0235,2024-06-08,2024-06-28,20,2,18080
BKG01795,PKG0028,USR0003,2025-07-13,2025-07-18,5,5,90110
BKG01796,PKG0017,USR0260,2024-10-29,2024-11-28,30,2,52550
BKG01797,PKG0015,USR0243,2025-08-10,2025-08-20,10,3,22280
BKG01798,PKG0016,USR0342,2025-08-01,2025-08-11,10,4,141840
BKG01799,PKG0041,USR0374,2025-03-28,2025-05-12,45,3,33240
BKG01800,PKG0003,USR0174,2025-05-05,2025-06-19,45,5,623340
BKG01801,PKG0047,USR0021,2025-07-18,2025-09-01,45,2,53230
BKG01802,PKG0015,USR0060,2025-02-15,2025-05-16,90,2,15260
BKG01803,PKG0008,USR0317,2025-04-01,2025-05-01,30,8,329980
